#{"t_start": 1789588117.2260764, "env_id": "None"}
r,l,t
-166.095745,13,38625.680651
-100.092231,1,38627.770354
-100.106123,1,38629.857161
163.212966,51,38634.781584
-0.80007,127,38644.052196
203.726053,69,38648.640276
259.557981,128,38657.859173
200.257372,100,38663.608532
261.471519,120,38670.98315
169.43909,69,38675.235802
172.101046,47,38679.849713
164.077239,52,38683.645895
-144.625334,7,38684.774617
-114.921481,1,38686.835628
-107.939057,1,38688.907314
179.05288,59,38692.668544
-139.255735,34,38696.617527
182.497779,60,38700.702252
171.305013,67,38704.489363
158.897492,52,38709.413855
157.239317,48,38712.41693
130.208808,95,38719.754572
168.512303,83,38725.436248
197.517404,101,38733.113457
-99.91321,1,38734.017898
-118.447062,1,38734.946409
122.897819,22,38736.541166
-100.101406,2,38736.670931
183.354912,53,38740.393651
-100.05983,1,38740.680364
-71.402753,1,38742.77585
134.914917,24,38744.215802
263.984564,50,38749.025787
257.541399,105,38755.986529
-100.086167,1,38756.377761
182.498876,53,38759.669648
263.8588,136,38769.330263
127.816659,108,38777.371784
-66.284749,86,38783.731083
220.184512,87,38788.62929
157.43208,64,38794.095
174.223106,68,38798.119604
206.008137,113,38806.541892
187.980283,82,38811.395273
-79.390395,25,38814.838994
-99.875805,1,38816.586129
-100.07124,1,38818.667349
-99.620393,1,38820.72711
-99.815438,1,38822.792878
224.593999,82,38829.443025
-80.73484,10,38832.031666
-99.652614,1,38834.118665
171.889718,64,38839.713351
237.153898,114,38847.177378
-121.392296,76,38853.474413
-359.177898,2,38854.602377
-103.719888,1,38856.661326
7.193813,300,38874.02127
183.881266,63,38877.848931
153.386154,79,38882.537728
40.552638,51,38887.482502
178.000515,62,38893.036036
67.620427,300,38911.032592
197.905418,69,38916.965315
75.816294,300,38935.798859
-307.221688,2,38936.048262
-100.079441,1,38938.035453
164.446931,74,38944.128854
151.17942,267,38961.686326
162.706039,66,38965.757438
127.892694,35,38967.853361
199.759284,64,38972.475715
-25.35834,114,38979.944334
-100.052406,1,38982.030857
-99.963457,1,38984.118039
-100.051271,1,38986.202866
-100.080486,1,38988.287312
-100.10283,1,38990.373116
229.609857,151,39000.936424
-132.876844,32,39004.744104
140.949342,40,39007.42165
-100.064537,1,39007.703846
-100.086508,1,39009.783383
-100.05904,1,39011.862097
193.341743,64,39017.490798
-64.197618,34,39021.432247
194.144313,67,39026.174827
136.741159,27,39028.578485
236.102485,90,39035.638428
147.326392,58,39040.915919
207.790059,137,39050.61517
-6.194052,300,39068.16615
171.283628,49,39071.003436
225.417233,74,39076.13429
247.378263,118,39084.732244
188.249887,32,39088.529572
-52.916546,1,39088.807134
-11.775524,300,39105.744982
1.406518,81,39111.745988
147.886898,31,39113.571837
-334.781626,2,39115.279204
-100.056308,1,39116.754593
149.936783,47,39120.455356
167.109667,73,39125.813691
210.576442,125,39134.809807
144.670051,153,39143.980551
203.853005,71,39149.346037
-94.882254,5,39150.808539
134.110489,24,39153.236808
-177.166661,1,39153.334571
-100.066243,1,39155.266065
236.662289,170,39164.897229
205.698292,77,39169.35629
252.612652,147,39179.683971
123.25555,16,39182.619809
142.715316,26,39184.691217
222.693939,131,39194.054758
110.812985,20,39196.291808
-99.60506,1,39198.303382
-99.816016,1,39200.358415
184.952773,66,39205.979932
257.458729,104,39213.803952
213.745881,31,39217.568244
177.478643,57,39221.748226
180.170978,22,39225.011597
144.283308,33,39228.034104
-167.987805,12,39230.737827
-100.070293,1,39232.827525
-163.793885,1,39233.333519
-100.066141,1,39235.412245
-100.095481,1,39237.491826
-100.104785,1,39239.580389
128.262533,53,39244.607779
-100.07292,1,39244.774081
-100.054236,1,39245.111791
165.06273,45,39248.580863
-58.765994,89,39253.703681
133.962627,46,39257.503583
-99.749047,1,39257.675858
137.205463,39,39261.140829
144.264282,46,39265.760077
182.337179,61,39271.23509
-87.352651,189,39283.469423
-100.068925,1,39285.557617
-100.093036,1,39287.648197
200.093302,99,39295.378783
132.169586,99,39302.970383
203.647173,76,39307.46705
-100.050566,1,39308.366583
-100.057068,1,39310.456344
-100.09076,1,39311.062887
-100.551988,1,39311.60407
105.990228,7,39312.673282
145.378846,38,39316.862956
207.243776,56,39321.679085
9.838912,300,39339.098735
134.548123,36,39343.167859
158.437625,41,39346.64405
227.735493,82,39351.444984
148.744192,53,39355.525679
-11.031891,300,39372.283113
193.245913,64,39376.636383
249.845716,120,39383.557334
189.875617,65,39387.23007
168.382831,32,39389.463319
157.564542,187,39401.977576
227.435656,82,39408.466465
233.20798,63,39414.023644
169.71161,52,39417.206769
213.1151,47,39421.860518
-99.670108,1,39422.085747
126.031842,39,39425.788655
196.940904,70,39429.979708
158.212942,42,39434.390133
184.068862,71,39440.593241
-99.863405,1,39441.013806
186.742443,59,39445.885582
121.54046,20,39448.303651
238.439882,91,39454.107241
176.820535,53,39459.131581
227.597317,98,39466.470921
163.45085,43,39469.931098
171.096894,78,39476.316891
-138.746121,2,39476.623935
183.596459,54,39480.644265
-58.630041,130,39489.079826
175.316342,70,39494.290107
214.933344,90,39500.152196
180.219798,88,39505.684319
119.814353,21,39507.323266
228.311821,98,39514.881944
154.569331,34,39517.306752
-200.179381,2,39517.503392
212.883395,77,39522.429647
178.622785,51,39525.50422
182.106932,56,39528.684813
194.034074,68,39532.875479
-163.570268,1,39533.986397
-98.977786,23,39535.445536
186.753409,58,39538.85113
159.301372,46,39541.924403
129.869011,23,39543.325276
107.574736,10,39544.390398
159.574161,109,39551.98328
160.949568,46,39556.36279
169.688771,61,39560.268999
146.953244,57,39564.635534
193.20082,65,39568.538338
224.95791,84,39574.39731
220.379954,82,39580.882326
-100.180945,1,39581.950526
177.60796,56,39586.111124
151.645107,144,39594.572111
168.578033,296,39611.542828
-100.130254,3,39613.735236
-1.151149,133,39622.438573
-100.106331,2,39624.579392
-99.780851,1,39626.666251
214.774168,81,39633.214782
-92.985397,54,39637.317066
185.756208,56,39641.792563
277.147248,208,39655.456717
-80.159114,1,39656.632497
176.272048,60,39660.955866
175.35598,65,39666.039531
-99.980645,2,39666.210807
187.176616,65,39670.094963
149.546209,36,39672.945753
-100.518833,1,39673.056964
-100.234723,3,39675.256137
127.891332,27,39677.334611
261.267056,123,39684.662827
-99.742387,1,39684.894154
214.380133,77,39690.619107
202.605699,73,39695.252459
203.225056,105,39703.167864
158.659257,79,39709.629558
116.144062,20,39711.134648
134.932522,29,39714.810279
164.697084,129,39724.060263
160.321156,71,39728.756269
-100.27381,1,39728.872089
-99.908027,1,39730.550954
-100.106489,2,39730.84143
-99.49927,1,39732.912901
-100.054804,1,39734.993267
243.082113,32,39738.832945
173.453966,71,39743.224415
-100.040554,1,39744.043348
187.569514,58,39747.39108
194.522441,183,39757.649548
143.198919,96,39763.870422
196.331499,78,39769.687406
140.549592,72,39775.770454
154.237649,58,39779.114362
133.989251,28,39781.125751
-5.082025,185,39792.357977
-100.0749,1,39794.442859
-99.821791,1,39796.528646
148.183401,42,39800.03291
206.651739,109,39808.18844
146.47679,36,39812.259273
144.868911,31,39816.050147
148.596201,35,39820.062277
-71.166399,26,39823.557548
-100.081916,1,39825.625654
125.246585,17,39828.62848
-145.202881,51,39833.537257
-100.115718,1,39835.646464
215.953239,58,39840.932963
187.600368,58,39845.519205
-257.906103,1,39847.28962
-102.080726,1,39849.34652
-100.225143,1,39851.435348
155.571226,62,39856.916202
129.237372,24,39859.268126
174.128417,76,39865.28809
165.09966,49,39868.35938
174.895755,48,39871.314217
8.863739,300,39889.636152
162.615196,40,39892.368215
181.86182,61,39897.832528
-59.916994,37,39901.951707
141.386167,126,39909.912317
-99.923278,1,39910.177357
-141.523229,1,39910.319264
124.062701,16,39911.303368
235.071956,89,39916.552447
-100.589019,1,39916.681537
146.650294,44,39919.324212
167.714053,48,39922.141611
144.353915,38,39924.874842
146.741946,40,39929.007303
-103.45631,58,39932.400735
185.780111,64,39937.774471
-100.116766,1,39938.729148
-100.081577,1,39940.835236
-100.071153,1,39942.923246
223.282848,89,39949.985412
-99.944017,1,39952.113539
195.487982,69,39957.987543
227.633643,153,39967.353569
-100.142456,1,39967.462718
143.336043,31,39970.7859
207.37431,79,39976.248193
225.58237,177,39988.340215
-127.177738,22,39991.647485
-100.089683,1,39991.902996
-99.739495,1,39992.637577
114.996123,17,39994.670901
56.923566,300,40012.681584
267.855572,113,40019.300189
206.112219,70,40023.315618
178.138594,101,40030.963954
163.537442,51,40034.318877
13.777834,67,40040.106174
171.403246,81,40045.472434
123.431153,24,40048.866226
-54.953981,132,40058.305431
-59.784539,87,40064.010046
178.830065,58,40067.592449
-99.664449,1,40067.929912
-99.98711,1,40070.030647
955.254671,65,40074.128487
169.19878,44,40076.759052
-144.785037,1,40077.074752
198.008678,72,40081.192093
196.429958,67,40085.300812
246.533185,101,40091.005256
135.752773,29,40092.836077
176.245804,55,40096.792505
102.517601,7,40098.199242
258.395047,104,40104.731924
198.81632,69,40108.862756
171.099854,66,40114.604595
106.994174,13,40115.386142
193.349642,72,40121.274737
228.85673,87,40127.542277
157.69147,41,40131.01645
166.360591,47,40133.756165
-100.059655,1,40134.15032
-89.919475,7,40135.049946
226.387594,93,40140.404322
164.099742,50,40143.925601
204.442227,86,40149.008826
230.568039,89,40156.005705
226.857951,88,40161.303525
-99.675443,1,40161.471918
184.170103,58,40165.044511
19.306572,300,40182.940942
-100.468184,6,40185.303238
157.745427,54,40190.352855
229.889674,28,40193.957449
137.880141,31,40197.15181
192.807603,84,40202.448822
182.013719,72,40207.430731
184.686523,66,40212.0408
226.196717,96,40219.487867
200.576615,74,40224.457525
135.604098,28,40226.129354
192.259174,66,40231.566205
267.5,171,40243.202112
193.022505,61,40246.939692
202.688763,38,40251.095024
217.388158,90,40256.729883
-87.828493,17,40259.707307
130.504324,22,40261.666836
-139.321188,54,40266.72919
196.00387,64,40270.348855
157.185861,39,40273.198062
-33.138825,54,40278.275213
206.082899,97,40284.565546
118.876608,39,40288.813171
201.757458,102,40296.538562
175.458648,48,40301.234444
-252.155663,1,40302.107553
-100.046181,1,40302.679605
154.633151,42,40305.584288
244.30339,117,40314.186551
116.1943,16,40316.992582
202.532611,73,40322.074179
192.862855,68,40326.602268
185.067457,46,40331.194312
143.422219,71,40337.19365
183.967325,58,40341.427222
194.175106,99,40349.018701
139.723921,27,40352.050213
173.593062,90,40357.975956
44.043401,300,40376.986859
164.261059,49,40380.6215
221.366375,257,40395.143125
234.01528,105,40401.329792
229.931773,91,40406.51718
-100.057095,1,40407.588061
193.849508,80,40412.507052
141.056395,28,40415.925467
156.446876,57,40420.174439
167.734451,60,40424.140519
169.885507,46,40426.877085
223.357024,84,40433.58964
174.285552,104,40441.440909
-100.061572,1,40442.340474
-86.554996,11,40444.317733
125.751281,35,40446.662264
194.732264,142,40455.706713
103.691807,3,40457.003322
210.267357,75,40461.521743
-12.32255,300,40479.413393
217.059146,83,40485.013238
231.979948,87,40491.901607
264.494738,15,40494.776746
162.867777,48,40498.415207
-80.470155,61,40502.27827
175.371712,67,40506.368177
152.83543,36,40510.185836
164.404645,40,40514.28017
-100.201529,1,40514.448312
172.96505,52,40517.647178
162.650001,51,40521.789105
150.996784,59,40525.752844
240.525826,109,40532.288807
242.813427,91,40538.554971
154.077757,74,40542.740879
134.930259,42,40545.876956
144.046406,42,40549.686343
177.003016,55,40553.033022
232.481217,96,40559.614955
159.95856,37,40562.015964
254.163136,44,40564.793741
209.351954,77,40570.358045
-7.069349,1,40571.484713
146.069121,33,40573.913088
139.23717,28,40576.031243
-28.100996,300,40594.165716
228.67539,93,40599.414683
121.972976,35,40601.989239
109.577339,7,40602.667792
156.37564,138,40612.429049
145.147013,48,40616.728418
178.64499,61,40621.476796
215.000926,90,40627.019001
146.908691,37,40630.826097
200.878482,79,40637.291986
275.696809,54,40642.341222
112.00031,11,40644.192675
156.752855,72,40649.547307
18.560645,300,40666.519148
-99.048176,4,40668.781596
-99.140358,21,40671.249546
-99.380799,1,40673.336935
252.446055,121,40682.213764
195.060247,206,40695.78859
-154.61644,14,40698.61681
177.082681,60,40702.742449
-41.29969,218,40717.008663
-100.485186,1,40719.106586
201.11369,84,40723.849509
-40.153437,41,40728.194294
137.538744,37,40731.440417
-99.959594,1,40732.399822
3.993975,84,40738.564536
-100.080117,1,40740.650856
-100.058078,1,40742.75577
-100.066988,1,40743.717243
-67.568488,141,40753.218941
134.917359,25,40756.254139
148.711931,32,40759.001968
127.652213,19,40760.459112
179.93111,53,40765.171223
111.340423,10,40766.29161
-63.332901,34,40770.231492
157.292564,42,40773.469769
106.006348,75,40779.66227
223.388268,84,40785.299485
182.899205,57,40790.223664
135.120632,59,40795.543106
138.186184,27,40797.106242
-174.947716,2,40799.250948
-99.741376,1,40799.598434
2.88503,300,40816.994892
121.177435,20,40819.512895
182.587425,127,40828.660298
307.421214,89,40835.669138
149.488788,42,40839.081869
162.796924,42,40843.172733
204.515957,88,40848.138231
-85.130376,9,40850.671051
138.462532,41,40853.126928
127.004576,38,40856.991425
-80.520875,20,40859.173915
143.077024,33,40862.018237
164.83211,52,40866.257727
-34.746648,64,40870.550033
-100.106805,1,40872.636969
-100.068574,1,40874.725364
191.529698,102,40882.488992
219.856035,78,40887.17072
43.622092,1,40889.255539
-99.761675,1,40891.346322
210.231521,98,40898.85045
169.899881,48,40901.864993
-100.102199,1,40902.086772
-99.947767,1,40904.198583
-100.09046,1,40906.270523
-100.111326,1,40908.367111
134.929812,120,40917.128275
180.500394,98,40922.862201
171.450278,69,40928.794123
169.296058,69,40934.671605
144.334095,36,40937.858779
159.600036,44,40941.426637
178.156397,53,40945.153705
152.359568,45,40949.717991
15.915209,8,40952.20016
250.45437,108,40959.949317
-122.56666,13,40962.713259
182.194665,60,40966.446171
126.266047,31,40968.626801
204.748132,72,40972.978094
-98.455048,2,40974.159197
147.628262,33,40977.020536
203.467342,88,40984.146978
133.677703,30,40986.244501
-99.799331,1,40986.358241
-92.086656,35,40988.509091
142.709155,29,40990.212504
-100.32531,1,40990.326624
175.753327,56,40994.35372
212.596859,58,40998.430819
219.100361,91,41003.864019
-58.853922,69,41008.363588
-99.737147,1,41010.451971
194.459725,35,41014.469838
33.051813,300,41031.663669
-18.065448,300,41049.219686
-100.055375,1,41050.062098
-100.062583,1,41050.375293
160.801985,58,41054.427517
225.864568,96,41059.8406
174.777905,54,41064.371317
-99.753029,1,41064.490244
-5.552674,300,41081.723288
-51.974743,97,41087.235772
-99.603122,1,41087.461065
160.058475,43,41090.7422
203.339098,70,41095.151378
243.985381,100,41102.641852
238.412888,84,41109.355096
118.252961,16,41110.536068
246.446699,108,41117.511487
196.060326,105,41125.062644
175.177051,49,41129.004375
173.912237,66,41134.746135
173.996525,73,41139.07443
110.27389,37,41141.376653
214.1778,34,41143.751358
171.606585,61,41147.365832
-100.021408,1,41147.5915
165.858911,44,41150.249871
156.912312,50,41153.137488
147.825295,34,41155.743548
162.106611,142,41163.987359
153.856566,49,41166.80553
-100.082542,1,41167.47752
109.69955,16,41170.409823
157.221271,41,41173.12255
-74.968139,124,41180.494658
200.94446,61,41184.093704
204.79017,68,41188.831206
148.294146,36,41191.029213
152.47689,49,41194.304038
152.308036,40,41196.618579
101.519901,7,41197.071514
-99.759811,1,41197.757726
160.537584,40,41201.053575
133.127425,35,41203.488045
232.694942,101,41210.719594
178.039495,54,41213.825393
-61.711004,162,41223.304284
214.943829,74,41228.109664
200.327355,71,41232.343139
-100.042745,1,41232.926475
163.569129,44,41235.944078
-57.919575,300,41255.119365
123.75885,37,41257.31665
136.534139,37,41259.927373
215.854063,72,41264.044713
-71.855518,1,41264.258736
199.611243,101,41270.066578
185.697189,61,41273.964766
199.853403,89,41279.336246
215.34055,78,41284.658376
206.470447,148,41294.22086
-100.141303,1,41294.449347
188.75888,61,41298.645477
130.588797,28,41300.395239
113.684551,15,41302.154901
203.183065,74,41307.473101
170.769415,48,41310.584962
148.598427,73,41314.813401
257.506474,102,41321.310826
108.070451,6,41322.10448
128.953069,20,41323.403379
178.532483,53,41326.968658
170.365604,48,41330.041803
133.796615,31,41332.667413
134.322847,115,41339.893819
190.9582,62,41343.867562
192.176072,65,41347.806927
-88.256527,208,41359.901535
243.864602,100,41365.954843
125.77546,300,41383.353584
132.037646,24,41384.883639
-98.89331,11,41385.975109
162.083134,40,41388.495027
149.892742,52,41392.311063
174.911273,47,41395.501101
179.517548,62,41399.462674
-118.017874,1,41399.63126
214.31949,115,41406.255777
-100.277319,1,41406.597805
-79.958892,142,41414.848416
57.6693,300,41433.164226
175.426608,51,41436.222301
-99.857764,1,41436.743381
151.639349,51,41440.294891
163.82788,44,41442.844653
209.548637,72,41447.09346
138.18959,24,41448.507609
230.880361,89,41453.571482
-31.35934,82,41458.497971
-39.955671,85,41463.406309
-100.066228,1,41464.33147
120.042426,20,41465.904569
188.257652,61,41469.653378
-97.12393,66,41473.486699
177.967946,59,41477.552327
83.858486,300,41494.792771
-100.082379,1,41495.272435
-76.457522,28,41498.141436
121.744057,33,41500.402215
183.821761,111,41507.288914
-100.076771,1,41507.913889
236.194861,107,41516.043576
-5.097556,15,41518.933581
220.582775,116,41525.629469
-66.307976,88,41532.634626
-100.211131,4,41533.02488
260.652621,109,41539.885567
229.857117,103,41547.016608
143.419107,35,41550.382036
183.12978,62,41554.399862
243.550177,95,41561.107554
294.087497,57,41566.319578
-100.061739,1,41567.72698
-100.106265,1,41569.818882
-99.560716,1,41571.908726
-100.094595,1,41573.99925
188.757654,56,41577.686255
191.29365,58,41581.479733
175.816178,65,41585.998359
150.50866,34,41589.960914
104.644858,39,41594.176098
194.102545,139,41603.996867
-78.60106,64,41609.252206
170.490649,46,41613.732229
195.366391,64,41618.480771
250.790231,99,41624.902486
212.118683,84,41630.318349
-62.790061,32,41634.131439
191.854976,73,41638.256213
220.974738,77,41642.612855
233.969877,116,41649.16199
211.532258,98,41656.659723
142.407267,56,41660.10473
111.376658,21,41663.316344
-150.872172,11,41665.975215
141.234619,37,41669.557743
157.879755,78,41676.08856
240.494844,104,41682.137966
295.182464,86,41688.961665
-104.042926,56,41693.191209
-100.091128,1,41695.272372
193.450929,114,41703.805288
257.850854,76,41708.394439
-100.102204,1,41708.572612
217.543748,79,41713.918385
205.008979,78,41718.475477
178.1956,61,41722.486265
183.106274,63,41728.1251
144.731968,37,41730.302325
214.76813,76,41735.297352
169.310327,49,41738.421429
182.705423,56,41742.221457
179.835699,100,41747.944793
181.89677,55,41751.219532
127.151479,30,41754.75148
230.661043,84,41761.344397
126.471143,32,41764.24086
-104.229322,2,41765.161975
137.480773,25,41767.27346
220.022931,82,41773.06132
145.767985,34,41775.050082
-100.134154,1,41775.50473
-99.91721,1,41776.325921
122.443041,24,41778.149923
77.30007,300,41795.228884
-97.874698,1,41795.605053
133.105733,26,41797.546355
122.213786,19,41798.915802
171.67733,52,41803.633775
198.626571,68,41807.8282
128.080831,47,41811.523713
209.703332,93,41817.20912
138.20115,28,41818.964211
149.51296,36,41821.115699
235.937428,36,41823.669569
-81.992151,35,41826.456418
164.041987,54,41830.371188
207.942173,74,41835.3027
204.67034,68,41840.011072
-99.439175,1,41840.181623
169.337738,58,41844.209787
215.700583,81,41848.852295
-76.249858,46,41851.515294
-100.079518,1,41851.743711
129.640755,20,41853.050117
-16.925966,300,41870.175334
-100.055501,1,41870.299273
182.094765,63,41874.183116
154.789959,38,41877.135065
181.926755,57,41880.426658
187.547277,67,41884.275954
-79.084445,31,41886.950956
-84.519117,19,41888.199128
187.871978,73,41892.509436
141.753847,34,41894.605353
169.872637,206,41906.588347
-190.327085,80,41913.10911
184.573235,60,41916.792111
213.166809,90,41922.490592
239.595151,93,41929.230314
254.442164,85,41936.071277
163.321725,47,41938.844587
145.097985,59,41942.395211
138.207777,65,41946.917806
-69.814704,1,41947.715376
180.322155,21,41949.710051
166.608396,64,41953.498837
193.785436,73,41958.047979
-85.300349,2,41958.425234
238.719015,94,41963.9944
161.937,45,41966.998093
125.7247,52,41971.96839
218.026197,86,41978.780838
-202.015959,29,41982.434025
167.896778,46,41985.090692
153.012657,41,41987.752276
160.209743,80,41992.926195
0.53216,300,42009.864069
196.97901,63,42013.600747
136.677685,28,42017.252751
132.612827,33,42019.514974
203.210359,73,42024.083597
190.155059,58,42027.860216
192.528571,75,42032.376315
176.706288,61,42036.044796
207.954803,18,42039.125402
-99.860344,1,42039.808126
-99.506085,1,42041.871763
-100.496032,1,42042.233289
104.56108,9,42043.315836
200.006458,69,42047.498268
177.263968,78,42052.750499
111.10262,43,42055.34661
188.407448,75,42059.638476
17.838398,300,42076.706949
236.237923,94,42082.584211
172.886026,79,42087.464984
-100.127295,1,42088.154999
126.630467,34,42090.208716
160.497639,32,42092.953649
157.04177,42,42095.699563
-100.111237,1,42095.897218
138.803565,28,42097.801581
-100.044634,1,42098.546984
-44.134219,123,42104.882486
137.434559,25,42106.631127
228.620467,117,42114.635324
-234.393372,64,42117.662099
170.739141,50,42120.575431
143.969569,52,42123.768413
-144.130773,1,42123.923269
152.306178,50,42126.860798
157.747555,40,42129.197515
-86.990769,1,42129.402048
128.235098,25,42131.637596
103.979999,10,42132.324047
239.139925,89,42137.556161
-100.072255,1,42137.903942
190.882776,66,42143.558754
197.642023,67,42147.836533
235.245542,110,42155.066802
132.75861,30,42157.291218
239.264632,58,42161.399842
160.592869,59,42165.100135
38.029107,300,42182.526686
220.401344,93,42187.877755
160.5913,46,42191.096111
-100.056374,1,42192.40515
154.239161,59,42196.254993
-68.15482,106,42202.684531
183.730151,72,42207.364437
148.991617,39,42209.61741
155.560032,38,42212.734376
248.826317,147,42221.486891
-48.90889,75,42225.882001
-100.096878,1,42226.240715
-100.107641,1,42226.415579
-99.394639,1,42227.79704
200.194484,70,42232.082286
-100.104407,1,42233.335786
169.235995,48,42236.296133
153.388263,81,42242.917567
-100.169242,3,42243.259065
-100.526063,1,42243.549954
103.858306,4,42243.834623
115.680135,13,42245.434874
195.225224,67,42249.833084
-106.44173,13,42252.597357
-100.095888,1,42254.670913
20.927551,300,42273.492943
212.127769,94,42278.845845
175.953128,59,42283.425446
301.716931,97,42290.888733
-100.20169,1,42291.40463
163.480514,43,42294.664978
178.464582,60,42299.814137
-59.352444,13,42302.571433
182.867031,62,42307.892483
180.094882,55,42312.362726
147.693686,53,42315.526044
-99.977481,1,42316.495288
173.352792,63,42321.062897
229.473695,82,42325.841604
201.319914,85,42330.851422
238.678314,115,42338.347055
238.015182,89,42343.574122
201.784325,87,42348.544682
-100.061079,1,42349.910674
176.950112,70,42354.505218
167.869069,54,42358.387414
195.944797,70,42362.519704
-11.459052,83,42368.641349
179.753386,53,42371.855428
116.332546,11,42372.536721
-88.830843,101,42379.661181
142.01207,37,42381.978938
-13.157088,5,42382.601873
211.220088,76,42387.126735
-5.196498,142,42395.726542
163.411482,58,42399.51822
142.955765,28,42403.134221
125.678046,22,42405.445988
218.824893,96,42411.107396
25.323952,1,42411.791688
210.518772,72,42415.972405
107.847664,6,42416.596184
-93.088233,22,42418.23309
238.401511,43,42421.586507
149.333759,105,42429.569571
181.108071,56,42433.063074
140.878736,25,42434.819696
192.458646,60,42438.54061
-100.000751,1,42438.960502
224.60709,87,42444.081568
235.35064,41,42446.654096
-132.187505,5,42448.956225
-100.08329,1,42451.050315
211.10347,113,42459.123761
182.421517,62,42463.589099
162.123864,53,42467.775929
202.385672,76,42472.262755
127.119316,209,42484.249701
-99.646319,1,42484.593035
-99.727178,1,42485.280455
120.117406,20,42486.524097
173.902785,62,42490.313657
-67.885129,199,42501.696995
-2.96562,90,42507.357997
205.951778,70,42511.953051
145.203726,96,42519.116429
211.172156,92,42524.974399
260.998507,90,42532.039263
222.900025,100,42538.359247
196.640965,51,42543.228461
138.045655,105,42551.126461
159.607792,46,42554.704992
-100.087549,1,42556.788138
-100.057416,1,42558.878471
137.193746,223,42573.336614
-100.061469,1,42575.251851
-100.07332,1,42577.338817
219.942051,104,42584.268089
-190.502542,1,42584.353551
-9.079273,79,42588.981551
-100.061817,1,42590.21876
-99.595333,1,42592.295704
-37.739385,48,42597.041568
99.894523,1,42598.798867
-276.994394,19,42601.872287
114.982205,15,42603.014847
236.189296,95,42609.667586
267.948297,89,42616.682276
105.151288,7,42619.04322
221.920893,113,42627.402151
206.199227,85,42632.287711
235.406791,99,42638.818763
-52.961093,73,42643.161943
182.317576,56,42646.458382
-100.063973,1,42646.629427
192.973649,68,42651.173182
128.101484,20,42652.479078
213.226569,93,42658.095568
192.113304,62,42663.650388
182.401876,80,42668.713281
110.202167,16,42671.474848
-51.727933,153,42680.88225
121.820763,20,42682.081896
102.014604,10,42682.768461
167.593705,51,42685.789254
260.297997,105,42691.926594
157.391206,54,42696.376643
206.035189,49,42701.176882
164.750779,46,42704.2259
164.592851,42,42707.353734
243.034003,98,42713.14841
174.102206,46,42715.813541
-27.657452,85,42721.503411
124.695873,25,42722.986804
225.203923,93,42728.390083
230.801735,135,42736.526284
198.752885,76,42741.249473
215.991983,75,42746.77986
-100.080396,1,42746.950663
162.11935,19,42749.053332
-75.158841,86,42754.304109
142.683787,155,42764.200498
141.968539,50,42767.328302
155.292318,35,42769.370308
129.945388,24,42771.018335
-100.05299,1,42771.368066
-18.593997,300,42789.388508
181.959558,105,42795.564829
222.787678,104,42802.859348
207.516632,69,42806.880386
-99.590256,1,42807.909512
-22.764614,87,42813.198932
135.464086,46,42816.097872
157.684477,52,42819.755084
-6.971958,300,42837.030905
109.972858,81,42842.045619
223.433854,125,42851.054405
22.996349,300,42868.824574
259.293076,35,42871.377765
252.771471,80,42875.954544
202.607638,69,42880.137529
230.694113,89,42885.841889
191.497962,60,42889.293531
171.623042,56,42893.999046
174.03405,46,42897.337002
-100.070135,1,42897.943453
209.656744,82,42903.301141
-49.242555,66,42907.605422
133.401785,25,42909.323162
-100.370001,1,42909.699371
235.728209,86,42915.05443
173.9443,46,42917.963249
210.264993,77,42922.798718
106.478787,13,42923.738248
236.1029,89,42929.426461
140.758526,38,42932.170571
-87.013446,266,42949.080118
-100.366535,1,42949.39072
208.042741,78,42954.461387
-100.035376,1,42954.641493
-78.900963,239,42970.027447
233.757237,101,42976.477324
230.862919,95,42982.605981
215.412721,102,42989.105999
140.630579,32,42991.221896
138.992419,34,42993.462192
197.502161,75,42998.218249
-189.109853,1,42998.310598
-100.014857,1,42998.558299
216.192306,93,43004.318636
141.446837,33,43006.612532
168.638019,98,43012.531278
171.389976,56,43015.9838
214.511995,75,43020.600875
-100.0595,1,43020.834653
-212.888974,1,43020.939739
-100.545492,4,43021.512582
161.48834,60,43025.151064
-100.06729,1,43025.323532
195.77556,86,43030.601536
245.065165,104,43037.271168
214.32841,72,43042.069361
211.4978,82,43047.399634
163.564793,41,43050.095878
186.084757,84,43055.508789
147.112595,38,43058.110114
201.212893,101,43064.928828
254.193934,60,43068.842722
147.871201,58,43072.667334
151.934782,42,43075.442549
113.59349,17,43076.71426
238.057063,87,43082.392694
209.297476,71,43087.006461
125.100418,20,43088.54471
191.943821,70,43093.324666
94.38609,56,43096.97655
141.196313,36,43099.315809
184.417152,53,43102.812612
93.513784,300,43122.05522
152.311107,49,43125.251785
228.657476,96,43131.554193
121.230193,19,43132.939722
164.907601,41,43135.646187
193.190938,63,43139.842397
171.74308,57,43143.654619
216.312087,82,43149.038154
224.144505,78,43154.216135
193.400813,80,43159.428689
137.07646,28,43161.37142
250.986165,105,43168.160076
218.460832,86,43173.753795
190.987683,110,43180.80267
-100.436018,1,43180.931283
149.629231,60,43184.891182
-100.116397,1,43185.082905
147.453347,35,43187.367097
-97.98249,1,43187.601136
150.585578,52,43191.081307
145.896811,38,43193.833485
-99.947972,1,43194.057263
-170.794494,1,43194.172748
239.206382,103,43201.068156
-100.082001,1,43201.197341
190.123118,57,43204.897044
203.603788,74,43209.81749
